iyear,imonth,iday,provstate,city,latitude,longitude,summary,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weapsubtype1_txt,nkill,nwound
2009,3,11,North-West Frontier Province,Peshawar,34.009667,71.579994,"03/11/2009: On Wednesday, two unidentified militants forced their way into a house and detonated one of their suicide vests in Peshawar, North West Frontier, Pakistan. The militants and three others were killed in the explosion and two others were injured. No group has claimed responsibility.",Bombing/Explosion,Private Citizens & Property,,A house,Pakistan,Unknown,Suicide (carried bodily by human being),5,2
2009,3,16,Punjab,Rawalpindi,33.600399,73.043426,"03/16/2009: On Monday, in Pirwadhai in Rawalpindi, Punjab, Pakistan, a suicide bomber on a motorcycle exploded near a busy bus stand. Fifteen people were killed and 28 injured in the blast. A rescue response building was also damaged. No motive was reported and no group has claimed responsibility.",Bombing/Explosion,Transportation,,The bus station,Pakistan,Unknown,Vehicle,15,28
2009,3,26,Federally Administered Tribal Areas,Jandola,32.330271,70.118577,"03/26/2009: On Thursday, in Jandola, near Tank, North West Frontier, Pakistan, a Tehrik-e-Taliban Pakistan suicide bomber blew up outside a restaurant where Turkistan Bitani's fighters were eating. Twelve people were killed and 22 were injured in the attack as well as the restaurant was damaged. No motive was reported and the Tehrik-i-Taliban Pakistan claimed responsibility for the attack.",Bombing/Explosion,Terrorists/Non-State Militia,,Turkistan Bitani's fighters,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),12,22
2009,3,27,North-West Frontier Province,Jamrud,34.00161,71.381807,"03/27/2009: On Friday, near Jamrud, FATA, Pakistan, a suicide bomber detonated his explosives inside a mosque. At least 57 people were killed and 158 injured. Eighteen police officers and four paramilitary soldiers were killed in the blast. No motive was reported and government officials suspect Tehrik-e-Taliban Pakistan to be behind the attack.",Bombing/Explosion,Religious Figures/Institutions,,Worshipers at a mosque,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),57,158
2009,3,30,Punjab,Manawan,32.5539,72.131987,"03/30/2009:  On Monday morning, in Manawan, Punjab, Pakistan, between eight and 14 armed assailants, some wearing police uniforms, stormed the Manawan police training facility and began firing and throwing grenades indiscriminately at the parade field where hundreds of recruits were training. During the nearly eight hour siege, the assailants continued to fire with small weapons and detonated several improvised explosive devices (IED), and also held approximately 400 officers and trainees hostage. At least three of the attackers detonated the IEDs they were carrying when the police closed-in on them. At least 11 police officers and recruits, one civilian were killed, and at least 90 officers and recruits were injured. The facility also suffered unsubstantiated damage. The Tehrik-i-Taliban Pakistan (TTP) claimed responsibility.",Armed Assault,Police,Pakistan Police,Police training facility.,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Other Explosive Type,12,90
2009,4,4,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"04/04/2009: On Saturday evening at approximately 1940, in Islamabad, Pakistan, a suicide bomber detonated an improvised explosive device targeting a military camp, killing eight soldiers, one civilian, wounding seven civilians, five soldiers, and damaging the military camp. No group claimed responsibility for the attack.",Bombing/Explosion,Military,,A military camp,Pakistan,Unknown,Suicide (carried bodily by human being),10,12
2009,4,5,Punjab,Chakwal,32.930357,72.855476,"04/05/2009: On Sunday afternoon at 1215, a Tehrik-e-Taliban Pakistan Fidayeen-e-Islam suicide bomber detonated an improvised explosive device targeting a gathering at the entrance to a Shiite mosque, killing 24 and wounding 140, in Chakwal, Punjab, Pakistan.",Bombing/Explosion,Religious Figures/Institutions,,A Shiite mosque,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),25,140
2009,4,25,North-West Frontier Province,Dir,35.202293,71.873006,"04/25/2009: On Saturday, in the Luquman Banda area of Dir, North West Frontier, Pakistan, a bomb, which children mistook for a football, killed thirteen children and wounded four others, when they discovered it outside a local primary school. No damage or motive were reported. No group has claimed responsibility.",Bombing/Explosion,Educational Institution,,A local primary school,Pakistan,Unknown,Other Explosive Type,13,4
2009,4,26,Federally Administered Tribal Areas,Datta Khel,32.906013,69.748012,"04/26/2009: On Sunday, Datta Khel, North Waziristan tribal region, Pakistan a grenade planted in a car exploded destroying the car, killing four children and their parents and injuring four other children. No group has claimed responsibility. Authorities suspect the Taliban was responsible for the attack.",Bombing/Explosion,Private Citizens & Property,,A car carrying eight children and their parents,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,6,4
2009,5,13,North-West Frontier Province,Mingora,34.77436,72.356922,"05/13/2009: On Wednesday, in Mingaora, North West Frontier, Pakistan, assailants assaulted and killed five civilians. The victims were beheaded. No damage or motive were reported and no group claimed responsibility.",Armed Assault,Private Citizens & Property,,Civilians,Pakistan,Unknown,Knife or Other Sharp Object,5,0
2009,5,16,North-West Frontier Province,Peshawar,34.009667,71.579994,"05/16/2009: On Saturday afternoon at about 1420, in Kashkal, Peshawar, North West Frontier, Pakistan, outside an internet cafe and a car dealer on City Circular Road, assailants detonated a remote-controlled vehicle-borne improvised explosive device, killing 13 civilians, injuring 33 others, damaging at least 17 vehicles, 15 shops, and several nearby residences. There was no motive reported and no group claimed responsibility.",Bombing/Explosion,Business,,Civilians,Pakistan,Unknown,Vehicle,13,33
2009,5,22,North-West Frontier Province,Peshawar,34.009667,71.579994,"05/22/2009: On Friday, at Tasveer Mahal Cinema on Cinema Road near Kabuli market in Peshawar, North West Frontier Province, Pakistan, seven people were killed and wounded 80 others when a car bomb exploded. The cinema house, nearby buildings and a number of vehicles were damaged in the explosion. No motive was reported and no group has claimed responsibility.",Bombing/Explosion,Business,TasveerMahal Cinema,A cinema house,Pakistan,Unknown,Vehicle,7,80
2009,5,27,Punjab,Lahore,31.554606,74.357158,"05/27/2009: On Wednesday, gunmen reportedly fired on guards before detonating a suicide car bomb at the Inter-Services Intelligence and the Lahore Police headquarters in Lahore, Punjab, Pakistan.  Around 30 people were killed, over 200 injured, and both buildings were damaged in the attack. Hakimullah Mehsud, a commander of the Pakistan Taliban claimed responsibility for the attack and said it had been carried out in revenge for the ongoing military operation to force militants out of the Swat valley.",Bombing/Explosion,Government (General),Inter-Services Intelligence (ISI),The Inter-Services Intelligence,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,30,200
2009,5,28,North-West Frontier Province,Peshawar,34.009667,71.579994,"05/28/2009: On Thursday evening at 1830, in Peshawar, North West Frontier, Pakistan, at the Kabari Bazaar, assailants detonated a vehicle-borne improvised explosive device (VBIED).  Two minutes later and a few steps away at the Qissa Khawani Bazaar, assailants detonated a second VBIED.  When the police arrived at the scene, armed assailants, taking shelter on a rooftop and inside a hotel, began firing at the police and public in general.  Authorities reported that the attacks killed five civilians, injured over 70 civilians and children, destroyed tons of vehicles, and damaged the markets. Taliban was held responsible, two militants were killed and two arrested by security forces.",Bombing/Explosion,Private Citizens & Property,,Civilians,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,7,70
2009,5,29,Balochistan,Quetta,30.182125,67.000517,"05/29/2009: On Friday night at 2300, unidentified attackers aboard a motorcycle opened fire on a customer service center along Kalat street, Jail road in Quetta, Balochistan, Pakistan. Five civilians were killed in the attack, identified as Muhammad Zoheb, Abdul Khaliq, Arshad Mahmood, Muhammad Asif and Nilam Bibi. No group claimed responsibility.",Armed Assault,Business,,Civilians,Pakistan,Unknown,Unknown Gun Type,5,0
2009,6,5,North-West Frontier Province,Dir,35.202293,71.873006,"06/05/2009: On Friday, a suicide bomber wearing an explosive vest entered a Sunni Muslim mosque in the village of Haya Gai and detonated his explosives after worshippers confronted him as being an outsider in Upper Dir, North West Frontier, Pakistan. Thirty people were killed and around 60 were injured. The Taliban is suspected to be behind the incident.",Bombing/Explosion,Religious Figures/Institutions,,Civilians worshipping in a Sunni Mosque,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),31,60
2009,6,9,North-West Frontier Province,Peshawar,34.009667,71.579994,"06/09/2009: On Tuesday night, in Peshawar, Pakistan, at the Pearl Continental Hotel, three armed assailants drove a double-cabin pick-up truck into the hotel, exploding on impact. The suicide truck contained 1,100 pounds of explosives. At least sixteen civilians, including two UN workers from Serbia and the Philippines were killed. At least 57 people were wounded in the attack, including three UN workers who were of Somali, Briton and German nationalities. No group claimed responsibility; however, authorities suspect the Taliban is responsible for the attack.",Bombing/Explosion,Government (Diplomatic),,The Pearl Continental Hotel in Peshawar,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Vehicle,19,57
2009,6,12,Punjab,Lahore,31.554606,74.357158,"06/12/2009: On Friday afternoon around 1445, in Lahore, Punjab, Pakistan, a suicide bomber detonated an improvised explosive device he was wearing inside the mosque and office of a renowned cleric, Sarfraz Naeemi, killing the cleric, one religious worker, two civilians, wounding eight civilians, and damaging one mosque. The aim of the attack was to trigger sectarian violence in Pakistan. Tehrik-i-Taliban Pakistan claimed responsibility.",Bombing/Explosion,Religious Figures/Institutions,,A mosque,Pakistan,Tehrik-i-Taliban Pakistan (TTP),Suicide (carried bodily by human being),5,8
2009,6,14,North-West Frontier Province,Dera Ismail Khan,31.82851,70.907234,"06/14/2009: On Sunday afternoon at about 1215, in Mandi Tajarat Gunj, Dera Ismail Khan, North-West Frontier, Pakistan, assailants detonated an improvised explosive device on a cycle-cart in a market, killing nine civilians (6 Pakistani; 3 Afghan), wounding 36 others, damaging seven shops, and one set of electrical power lines. No motive was reported and no group claimed responsibility.",Bombing/Explosion,Private Citizens & Property,,A market,Pakistan,Unknown,Vehicle,9,36
